time_sec,leg_id,planned_x_rel_m,planned_y_rel_m,planned_z_rel_m,actual_x_rel_m,actual_y_rel_m,actual_z_rel_m,actual_x_abs_m,actual_y_abs_m,actual_z_abs_m
2.610953,2,0.048966,0.000000,0.143861,0.051206,0.001184,0.146070,0.014670,0.109184,-0.118462
2.610953,3,0.048966,0.000000,0.143861,0.049891,-0.001476,0.146397,0.012249,-0.109476,-0.116908
2.614074,0,0.048983,0.000000,0.143958,0.049852,0.000999,0.145223,0.008775,0.108999,-0.118493
2.614074,1,0.048983,0.000000,0.143958,0.050684,-0.000835,0.144877,0.013360,-0.108835,-0.118209
2.614074,2,0.048983,0.000000,0.143958,0.051214,0.001183,0.146170,0.014678,0.109183,-0.118361
2.614074,3,0.048983,0.000000,0.143958,0.049901,-0.001478,0.146501,0.012259,-0.109478,-0.116804
2.616927,0,0.048998,0.000000,0.144046,0.049852,0.000999,0.145318,0.008775,0.108999,-0.118397
2.616927,1,0.048998,0.000000,0.144046,0.050701,-0.000830,0.144992,0.013376,-0.108830,-0.118094
2.616927,2,0.048998,0.000000,0.144046,0.051222,0.001182,0.146264,0.014687,0.109182,-0.118267
2.616927,3,0.048998,0.000000,0.144046,0.049920,-0.001477,0.146599,0.012278,-0.109477,-0.116706
2.619805,0,0.049013,0.000000,0.144134,0.049874,0.000998,0.145416,0.008797,0.108998,-0.118300
2.619805,1,0.049013,0.000000,0.144134,0.050725,-0.000826,0.145095,0.013401,-0.108826,-0.117991
2.619805,2,0.049013,0.000000,0.144134,0.051220,0.001181,0.146356,0.014684,0.109181,-0.118175
2.619805,3,0.049013,0.000000,0.144134,0.049939,-0.001476,0.146704,0.012297,-0.109476,-0.116601
2.622573,0,0.049027,0.000000,0.144218,0.049879,0.000997,0.145505,0.008801,0.108997,-0.118211
2.622573,1,0.049027,0.000000,0.144218,0.050745,-0.000825,0.145196,0.013420,-0.108825,-0.117890
2.622573,2,0.049027,0.000000,0.144218,0.051234,0.001180,0.146448,0.014699,0.109180,-0.118084
2.622573,3,0.049027,0.000000,0.144218,0.049955,-0.001478,0.146805,0.012313,-0.109478,-0.116500
2.625386,0,0.049041,0.000000,0.144303,0.049880,0.001000,0.145590,0.008803,0.109000,-0.118125
2.625386,1,0.049041,0.000000,0.144303,0.050755,-0.000825,0.145290,0.013430,-0.108825,-0.117796
2.625386,2,0.049041,0.000000,0.144303,0.051233,0.001179,0.146533,0.014697,0.109179,-0.117998
2.625386,3,0.049041,0.000000,0.144303,0.049970,-0.001477,0.146902,0.012328,-0.109477,-0.116403
2.628213,0,0.049056,0.000000,0.144387,0.049891,0.001003,0.145690,0.008814,0.109003,-0.118025
2.628213,1,0.049056,0.000000,0.144387,0.050771,-0.000824,0.145385,0.013447,-0.108824,-0.117701
2.628213,2,0.049056,0.000000,0.144387,0.051235,0.001178,0.146619,0.014699,0.109178,-0.117912
2.628213,3,0.049056,0.000000,0.144387,0.049990,-0.001476,0.147000,0.012348,-0.109476,-0.116305
2.631056,0,0.049070,0.000000,0.144472,0.049893,0.000995,0.145766,0.008816,0.108995,-0.117950
2.631056,1,0.049070,0.000000,0.144472,0.050785,-0.000831,0.145485,0.013460,-0.108831,-0.117601
2.631056,2,0.049070,0.000000,0.144472,0.051243,0.001177,0.146703,0.014707,0.109177,-0.117829
2.631056,3,0.049070,0.000000,0.144472,0.050005,-0.001474,0.147098,0.012363,-0.109474,-0.116207
2.633896,0,0.049084,0.000000,0.144555,0.049901,0.000998,0.145852,0.008824,0.108998,-0.117864
2.633896,1,0.049084,0.000000,0.144555,0.050798,-0.000823,0.145573,0.013473,-0.108823,-0.117513
2.633896,2,0.049084,0.000000,0.144555,0.051249,0.001169,0.146783,0.014713,0.109169,-0.117749
2.633896,3,0.049084,0.000000,0.144555,0.050023,-0.001473,0.147192,0.012381,-0.109473,-0.116113
2.636686,0,0.049098,0.000000,0.144637,0.049910,0.001001,0.145944,0.008832,0.109001,-0.117771
2.636686,1,0.049098,0.000000,0.144637,0.050805,-0.000822,0.145659,0.013480,-0.108822,-0.117427
2.636686,2,0.049098,0.000000,0.144637,0.051255,0.001169,0.146869,0.014719,0.109169,-0.117662
2.636686,3,0.049098,0.000000,0.144637,0.050042,-0.001475,0.147300,0.012400,-0.109475,-0.116005
2.639676,0,0.049113,0.000000,0.144724,0.049915,0.001000,0.146027,0.008837,0.109000,-0.117689
2.639676,1,0.049113,0.000000,0.144724,0.050822,-0.000822,0.145747,0.013498,-0.108822,-0.117339
2.639676,2,0.049113,0.000000,0.144724,0.051259,0.001175,0.146959,0.014724,0.109175,-0.117573
2.639676,3,0.049113,0.000000,0.144724,0.050055,-0.001474,0.147391,0.012412,-0.109474,-0.115914
2.642740,0,0.049128,0.000000,0.144812,0.049923,0.001006,0.146123,0.008846,0.109006,-0.117593
2.642740,1,0.049128,0.000000,0.144812,0.050833,-0.000821,0.145851,0.013508,-0.108821,-0.117235
2.642740,2,0.049128,0.000000,0.144812,0.051261,0.001167,0.147045,0.014725,0.109167,-0.117486
2.642740,3,0.049128,0.000000,0.144812,0.050077,-0.001477,0.147492,0.012435,-0.109477,-0.115813
2.645868,0,0.049143,0.000000,0.144902,0.049925,0.001009,0.146219,0.008848,0.109009,-0.117497
2.645868,1,0.049143,0.000000,0.144902,0.050845,-0.000820,0.145952,0.013521,-0.108820,-0.117134
2.645868,2,0.049143,0.000000,0.144902,0.051278,0.001162,0.147140,0.014742,0.109162,-0.117392
2.645868,3,0.049143,0.000000,0.144902,0.050097,-0.001475,0.147608,0.012455,-0.109475,-0.115698
2.649033,0,0.049158,0.000000,0.144991,0.049929,0.001001,0.146298,0.008851,0.109001,-0.117418
2.649033,1,0.049158,0.000000,0.144991,0.050864,-0.000819,0.146050,0.013539,-0.108819,-0.117036
2.649033,2,0.049158,0.000000,0.144991,0.051274,0.001165,0.147232,0.014739,0.109165,-0.117299
2.649033,3,0.049158,0.000000,0.144991,0.050120,-0.001474,0.147706,0.012477,-0.109474,-0.115599
2.651786,0,0.049171,0.000000,0.145069,0.049928,0.001011,0.146393,0.008851,0.109011,-0.117323
2.651786,1,0.049171,0.000000,0.145069,0.050873,-0.000815,0.146141,0.013549,-0.108815,-0.116945
2.651786,2,0.049171,0.000000,0.145069,0.051280,0.001164,0.147308,0.014744,0.109164,-0.117223
2.651786,3,0.049171,0.000000,0.145069,0.050136,-0.001466,0.147790,0.012494,-0.109466,-0.115515
2.654581,0,0.049184,0.000000,0.145147,0.049934,0.001014,0.146465,0.008857,0.109014,-0.117251
2.654581,1,0.049184,0.000000,0.145147,0.050881,-0.000815,0.146221,0.013556,-0.108815,-0.116866
2.654581,2,0.049184,0.000000,0.145147,0.051290,0.001163,0.147389,0.014754,0.109163,-0.117143
2.654581,3,0.049184,0.000000,0.145147,0.050152,-0.001468,0.147884,0.012510,-0.109468,-0.115421
2.657628,0,0.049199,0.000000,0.145231,0.049934,0.001013,0.146544,0.008857,0.109013,-0.117172
2.657628,1,0.049199,0.000000,0.145231,0.050895,-0.000814,0.146308,0.013570,-0.108814,-0.116778
2.657628,2,0.049199,0.000000,0.145231,0.051292,0.001163,0.147464,0.014756,0.109163,-0.117067
2.657628,3,0.049199,0.000000,0.145231,0.050169,-0.001470,0.147978,0.012526,-0.109470,-0.115327
2.660703,0,0.049213,0.000000,0.145315,0.049938,0.001020,0.146629,0.008861,0.109020,-0.117087
2.660703,1,0.049213,0.000000,0.145315,0.050915,-0.000817,0.146413,0.013590,-0.108817,-0.116673
2.660703,2,0.049213,0.000000,0.145315,0.051295,0.001165,0.147557,0.014760,0.109165,-0.116974
2.660703,3,0.049213,0.000000,0.145315,0.050193,-0.001469,0.148074,0.012551,-0.109469,-0.115232
2.663498,0,0.049226,0.000000,0.145391,0.049936,0.001019,0.146711,0.008859,0.109019,-0.117005
2.663498,1,0.049226,0.000000,0.145391,0.050929,-0.000813,0.146507,0.013605,-0.108813,-0.116579
2.663498,2,0.049226,0.000000,0.145391,0.051299,0.001161,0.147634,0.014763,0.109161,-0.116898
2.663498,3,0.049226,0.000000,0.145391,0.050204,-0.001468,0.148150,0.012562,-0.109468,-0.115155
2.666297,0,0.049239,0.000000,0.145467,0.049945,0.001022,0.146790,0.008868,0.109022,-0.116925
2.666297,1,0.049239,0.000000,0.145467,0.050942,-0.000812,0.146591,0.013617,-0.108812,-0.116495
2.666297,2,0.049239,0.000000,0.145467,0.051303,0.001160,0.147706,0.014767,0.109160,-0.116825
2.666297,3,0.049239,0.000000,0.145467,0.050217,-0.001464,0.148237,0.012575,-0.109464,-0.115068
2.669074,0,0.049251,0.000000,0.145541,0.049947,0.001025,0.146869,0.008870,0.109025,-0.116847
2.669074,1,0.049251,0.000000,0.145541,0.050955,-0.000812,0.146675,0.013630,-0.108812,-0.116411
2.669074,2,0.049251,0.000000,0.145541,0.051310,0.001156,0.147776,0.014774,0.109156,-0.116756
2.669074,3,0.049251,0.000000,0.145541,0.050227,-0.001470,0.148320,0.012585,-0.109470,-0.114985
2.671867,0,0.049264,0.000000,0.145616,0.049951,0.001024,0.146941,0.008874,0.109024,-0.116775
2.671867,1,0.049264,0.000000,0.145616,0.050969,-0.000807,0.146759,0.013644,-0.108807,-0.116327
2.671867,2,0.049264,0.000000,0.145616,0.051317,0.001159,0.147859,0.014781,0.109159,-0.116672
2.671867,3,0.049264,0.000000,0.145616,0.050246,-0.001465,0.148405,0.012604,-0.109465,-0.114900
2.674731,0,0.049277,0.000000,0.145691,0.049959,0.001031,0.147027,0.008882,0.109031,-0.116689
2.674731,1,0.049277,0.000000,0.145691,0.050976,-0.000807,0.146839,0.013651,-0.108807,-0.116247
2.674731,2,0.049277,0.000000,0.145691,0.051322,0.001162,0.147939,0.014787,0.109162,-0.116593
2.674731,3,0.049277,0.000000,0.145691,0.050259,-0.001467,0.148492,0.012617,-0.109467,-0.114813
2.677811,0,0.049290,0.000000,0.145771,0.049963,0.001034,0.147102,0.008886,0.109034,-0.116614
2.677811,1,0.049290,0.000000,0.145771,0.050994,-0.000810,0.146930,0.013669,-0.108810,-0.116156
2.677811,2,0.049290,0.000000,0.145771,0.051334,0.001154,0.148016,0.014798,0.109154,-0.116516
2.677811,3,0.049290,0.000000,0.145771,0.050278,-0.001470,0.148593,0.012636,-0.109470,-0.114712
2.680998,0,0.049304,0.000000,0.145854,0.049974,0.001033,0.147181,0.008897,0.109033,-0.116534
2.680998,1,0.049304,0.000000,0.145854,0.051009,-0.000809,0.147021,0.013684,-0.108809,-0.116065
2.680998,2,0.049304,0.000000,0.145854,0.051344,0.001153,0.148103,0.014808,0.109153,-0.116429
2.680998,3,0.049304,0.000000,0.145854,0.050290,-0.001469,0.148680,0.012648,-0.109469,-0.114625
2.683845,0,0.049316,0.000000,0.145927,0.049983,0.001036,0.147267,0.008905,0.109036,-0.116448
2.683845,1,0.049316,0.000000,0.145927,0.051022,-0.000805,0.147102,0.013697,-0.108805,-0.115985
2.683845,2,0.049316,0.000000,0.145927,0.051348,0.001156,0.148179,0.014812,0.109156,-0.116353
2.683845,3,0.049316,0.000000,0.145927,0.050312,-0.001467,0.148761,0.012670,-0.109467,-0.114544
2.686656,0,0.049329,0.000000,0.145998,0.049992,0.001042,0.147350,0.008915,0.109042,-0.116366
2.686656,1,0.049329,0.000000,0.145998,0.051033,-0.000804,0.147182,0.013708,-0.108804,-0.115904
2.686656,2,0.049329,0.000000,0.145998,0.051357,0.001151,0.148252,0.014821,0.109151,-0.116279
2.686656,3,0.049329,0.000000,0.145998,0.050319,-0.001467,0.148838,0.012677,-0.109467,-0.114468
2.689444,0,0.049340,0.000000,0.146069,0.050000,0.001045,0.147426,0.008923,0.109045,-0.116290
2.689444,1,0.049340,0.000000,0.146069,0.051041,-0.000807,0.147265,0.013716,-0.108807,-0.115821
2.689444,2,0.049340,0.000000,0.146069,0.051365,0.001151,0.148329,0.014830,0.109151,-0.116203
2.689444,3,0.049340,0.000000,0.146069,0.050333,-0.001466,0.148915,0.012691,-0.109466,-0.114391
2.692325,0,0.049353,0.000000,0.146141,0.050000,0.001041,0.147494,0.008923,0.109041,-0.116222
2.692325,1,0.049353,0.000000,0.146141,0.051054,-0.000810,0.147345,0.013729,-0.108810,-0.115741
2.692325,2,0.049353,0.000000,0.146141,0.051374,0.001150,0.148406,0.014839,0.109150,-0.116126
2.692325,3,0.049353,0.000000,0.146141,0.050346,-0.001465,0.148988,0.012704,-0.109465,-0.114317
2.695090,0,0.049364,0.000000,0.146209,0.050014,0.001044,0.147567,0.008937,0.109044,-0.116149
2.695090,1,0.049364,0.000000,0.146209,0.051064,-0.000803,0.147415,0.013739,-0.108803,-0.115671
2.695090,2,0.049364,0.000000,0.146209,0.051390,0.001153,0.148487,0.014855,0.109153,-0.116045
2.695090,3,0.049364,0.000000,0.146209,0.050350,-0.001467,0.149060,0.012708,-0.109467,-0.114245
2.698194,0,0.049377,0.000000,0.146285,0.050021,0.001054,0.147649,0.008944,0.109054,-0.116067
2.698194,1,0.049377,0.000000,0.146285,0.051076,-0.000802,0.147482,0.013751,-0.108802,-0.115604
2.698194,2,0.049377,0.000000,0.146285,0.051401,0.001148,0.148564,0.014865,0.109148,-0.115968
2.698194,3,0.049377,0.000000,0.146285,0.050366,-0.001463,0.149131,0.012724,-0.109463,-0.114174
2.701393,0,0.049390,0.000000,0.146363,0.050032,0.001049,0.147725,0.008955,0.109049,-0.115990
2.701393,1,0.049390,0.000000,0.146363,0.051085,-0.000802,0.147565,0.013760,-0.108802,-0.115521
2.701393,2,0.049390,0.000000,0.146363,0.051415,0.001148,0.148644,0.014879,0.109148,-0.115887
2.701393,3,0.049390,0.000000,0.146363,0.050375,-0.001469,0.149210,0.012733,-0.109469,-0.114095
2.704232,0,0.049402,0.000000,0.146431,0.050043,0.001056,0.147811,0.008966,0.109056,-0.115904
2.704232,1,0.049402,0.000000,0.146431,0.051102,-0.000801,0.147643,0.013777,-0.108801,-0.115443
2.704232,2,0.049402,0.000000,0.146431,0.051422,0.001150,0.148721,0.014887,0.109150,-0.115811
2.704232,3,0.049402,0.000000,0.146431,0.050387,-0.001464,0.149270,0.012745,-0.109464,-0.114035
2.707074,0,0.049413,0.000000,0.146499,0.050048,0.001062,0.147883,0.008971,0.109062,-0.115833
2.707074,1,0.049413,0.000000,0.146499,0.051114,-0.000804,0.147720,0.013789,-0.108804,-0.115367
2.707074,2,0.049413,0.000000,0.146499,0.051436,0.001150,0.148802,0.014900,0.109150,-0.115730
2.707074,3,0.049413,0.000000,0.146499,0.050392,-0.001467,0.149336,0.012750,-0.109467,-0.113970
2.709861,0,0.049424,0.000000,0.146565,0.050060,0.001054,0.147942,0.008983,0.109054,-0.115773
2.709861,1,0.049424,0.000000,0.146565,0.051122,-0.000800,0.147796,0.013797,-0.108800,-0.115290
2.709861,2,0.049424,0.000000,0.146565,0.051449,0.001145,0.148875,0.014913,0.109145,-0.115656
2.709861,3,0.049424,0.000000,0.146565,0.050405,-0.001470,0.149405,0.012763,-0.109470,-0.113900
2.712766,0,0.049436,0.000000,0.146633,0.050066,0.001057,0.148014,0.008989,0.109057,-0.115701
2.712766,1,0.049436,0.000000,0.146633,0.051134,-0.000800,0.147863,0.013809,-0.108800,-0.115223
2.712766,2,0.049436,0.000000,0.146633,0.051466,0.001144,0.148957,0.014930,0.109144,-0.115575
2.712766,3,0.049436,0.000000,0.146633,0.050419,-0.001469,0.149472,0.012776,-0.109469,-0.113833
2.715748,0,0.049447,0.000000,0.146702,0.050081,0.001067,0.148104,0.009003,0.109067,-0.115612
2.715748,1,0.049447,0.000000,0.146702,0.051152,-0.000799,0.147944,0.013828,-0.108799,-0.115142
2.715748,2,0.049447,0.000000,0.146702,0.051483,0.001147,0.149048,0.014947,0.109147,-0.115484
2.715748,3,0.049447,0.000000,0.146702,0.050433,-0.001468,0.149542,0.012791,-0.109468,-0.113763
2.718582,0,0.049458,0.000000,0.146767,0.050082,0.001063,0.148159,0.009005,0.109063,-0.115557
2.718582,1,0.049458,0.000000,0.146767,0.051166,-0.000792,0.148008,0.013842,-0.108792,-0.115078
2.718582,2,0.049458,0.000000,0.146767,0.051496,0.001146,0.149129,0.014961,0.109146,-0.115403
2.718582,3,0.049458,0.000000,0.146767,0.050439,-0.001460,0.149591,0.012797,-0.109460,-0.113714
2.721368,0,0.049469,0.000000,0.146830,0.050094,0.001066,0.148228,0.009017,0.109066,-0.115487
2.721368,1,0.049469,0.000000,0.146830,0.051179,-0.000788,0.148071,0.013854,-0.108788,-0.115015
2.721368,2,0.049469,0.000000,0.146830,0.051508,0.001142,0.149209,0.014972,0.109142,-0.115322
2.721368,3,0.049469,0.000000,0.146830,0.050448,-0.001467,0.149654,0.012805,-0.109467,-0.113652
2.724231,0,0.049480,0.000000,0.146894,0.050106,0.001065,0.148294,0.009029,0.109065,-0.115422
2.724231,1,0.049480,0.000000,0.146894,0.051193,-0.000794,0.148148,0.013868,-0.108794,-0.114938
2.724231,2,0.049480,0.000000,0.146894,0.051524,0.001141,0.149287,0.014988,0.109141,-0.115245
2.724231,3,0.049480,0.000000,0.146894,0.050470,-0.001469,0.149721,0.012828,-0.109469,-0.113584
2.727110,0,0.049490,0.000000,0.146958,0.050119,0.001068,0.148367,0.009042,0.109068,-0.115349
2.727110,1,0.049490,0.000000,0.146958,0.051204,-0.000790,0.148208,0.013879,-0.108790,-0.114878
2.727110,2,0.049490,0.000000,0.146958,0.051539,0.001144,0.149364,0.015003,0.109144,-0.115167
2.727110,3,0.049490,0.000000,0.146958,0.050467,-0.001472,0.149775,0.012825,-0.109472,-0.113530
2.729975,0,0.049501,0.000000,0.147021,0.050129,0.001068,0.148429,0.009052,0.109068,-0.115287
2.729975,1,0.049501,0.000000,0.147021,0.051220,-0.000790,0.148282,0.013895,-0.108790,-0.114804
2.729975,2,0.049501,0.000000,0.147021,0.051550,0.001140,0.149445,0.015015,0.109140,-0.115087
2.729975,3,0.049501,0.000000,0.147021,0.050480,-0.001475,0.149845,0.012838,-0.109475,-0.113460
2.733276,0,0.049513,0.000000,0.147093,0.050136,0.001071,0.148494,0.009059,0.109071,-0.115221
2.733276,1,0.049513,0.000000,0.147093,0.051222,-0.000786,0.148337,0.013898,-0.108786,-0.114749
2.733276,2,0.049513,0.000000,0.147093,0.051568,0.001139,0.149526,0.015032,0.109139,-0.115005
2.733276,3,0.049513,0.000000,0.147093,0.050489,-0.001470,0.149905,0.012846,-0.109470,-0.113400
2.736356,0,0.049524,0.000000,0.147160,0.050146,0.001070,0.148570,0.009068,0.109070,-0.115145
2.736356,1,0.049524,0.000000,0.147160,0.051237,-0.000785,0.148418,0.013912,-0.108785,-0.114668
2.736356,2,0.049524,0.000000,0.147160,0.051579,0.001141,0.149614,0.015044,0.109141,-0.114918
2.736356,3,0.049524,0.000000,0.147160,0.050497,-0.001469,0.149967,0.012855,-0.109469,-0.113338
2.739177,0,0.049534,0.000000,0.147220,0.050157,0.001069,0.148636,0.009080,0.109069,-0.115080
2.739177,1,0.049534,0.000000,0.147220,0.051243,-0.000785,0.148477,0.013918,-0.108785,-0.114609
2.739177,2,0.049534,0.000000,0.147220,0.051588,0.001141,0.149680,0.015052,0.109141,-0.114852
2.739177,3,0.049534,0.000000,0.147220,0.050503,-0.001476,0.150023,0.012861,-0.109476,-0.113283
2.742329,0,0.049546,0.000000,0.147286,0.050173,0.001076,0.148709,0.009096,0.109076,-0.115007
2.742329,1,0.049546,0.000000,0.147286,0.051254,-0.000785,0.148547,0.013929,-0.108785,-0.114539
2.742329,2,0.049546,0.000000,0.147286,0.051603,0.001137,0.149761,0.015067,0.109137,-0.114770
2.742329,3,0.049546,0.000000,0.147286,0.050513,-0.001475,0.150089,0.012871,-0.109475,-0.113216
2.745122,0,0.049555,0.000000,0.147344,0.050181,0.001082,0.148781,0.009104,0.109082,-0.114935
2.745122,1,0.049555,0.000000,0.147344,0.051263,-0.000784,0.148613,0.013938,-0.108784,-0.114473
2.745122,2,0.049555,0.000000,0.147344,0.051615,0.001136,0.149828,0.015079,0.109136,-0.114704
2.745122,3,0.049555,0.000000,0.147344,0.050527,-0.001474,0.150142,0.012885,-0.109474,-0.113163
2.747956,0,0.049565,0.000000,0.147403,0.050192,0.001074,0.148830,0.009115,0.109074,-0.114886
2.747956,1,0.049565,0.000000,0.147403,0.051269,-0.000784,0.148672,0.013944,-0.108784,-0.114414
2.747956,2,0.049565,0.000000,0.147403,0.051629,0.001139,0.149905,0.015094,0.109139,-0.114626
2.747956,3,0.049565,0.000000,0.147403,0.050531,-0.001477,0.150197,0.012889,-0.109477,-0.113108
2.750733,0,0.049575,0.000000,0.147459,0.050205,0.001077,0.148896,0.009128,0.109077,-0.114820
2.750733,1,0.049575,0.000000,0.147459,0.051273,-0.000776,0.148728,0.013949,-0.108776,-0.114358
2.750733,2,0.049575,0.000000,0.147459,0.051641,0.001134,0.149969,0.015106,0.109134,-0.114563
2.750733,3,0.049575,0.000000,0.147459,0.050540,-0.001480,0.150256,0.012898,-0.109480,-0.113049
2.753617,0,0.049585,0.000000,0.147517,0.050209,0.001077,0.148951,0.009132,0.109077,-0.114765
2.753617,1,0.049585,0.000000,0.147517,0.051282,-0.000779,0.148787,0.013957,-0.108779,-0.114299
2.753617,2,0.049585,0.000000,0.147517,0.051652,0.001134,0.150032,0.015116,0.109134,-0.114500
2.753617,3,0.049585,0.000000,0.147517,0.050554,-0.001479,0.150316,0.012912,-0.109479,-0.112989
2.756522,0,0.049594,0.000000,0.147575,0.050226,0.001076,0.149014,0.009149,0.109076,-0.114702
2.756522,1,0.049594,0.000000,0.147575,0.051296,-0.000775,0.148854,0.013971,-0.108775,-0.114232
2.756522,2,0.049594,0.000000,0.147575,0.051659,0.001137,0.150108,0.015124,0.109137,-0.114423
2.756522,3,0.049594,0.000000,0.147575,0.050561,-0.001475,0.150372,0.012919,-0.109475,-0.112933
2.759428,0,0.049604,0.000000,0.147633,0.050230,0.001079,0.149079,0.009153,0.109079,-0.114637
2.759428,1,0.049604,0.000000,0.147633,0.051303,-0.000779,0.148920,0.013979,-0.108779,-0.114166
2.759428,2,0.049604,0.000000,0.147633,0.051671,0.001136,0.150165,0.015135,0.109136,-0.114367
2.759428,3,0.049604,0.000000,0.147633,0.050571,-0.001481,0.150428,0.012928,-0.109481,-0.112878
2.762658,0,0.049614,0.000000,0.147695,0.050244,0.001082,0.149138,0.009167,0.109082,-0.114578
2.762658,1,0.049614,0.000000,0.147695,0.051312,-0.000778,0.148993,0.013987,-0.108778,-0.114093
2.762658,2,0.049614,0.000000,0.147695,0.051685,0.001135,0.150239,0.015149,0.109135,-0.114293
2.762658,3,0.049614,0.000000,0.147695,0.050578,-0.001480,0.150497,0.012936,-0.109480,-0.112808
2.766067,0,0.049625,0.000000,0.147761,0.050252,0.001081,0.149204,0.009175,0.109081,-0.114512
2.766067,1,0.049625,0.000000,0.147761,0.051322,-0.000774,0.149060,0.013997,-0.108774,-0.114026
2.766067,2,0.049625,0.000000,0.147761,0.051697,0.001131,0.150320,0.015161,0.109131,-0.114212
2.766067,3,0.049625,0.000000,0.147761,0.050594,-0.001476,0.150557,0.012951,-0.109476,-0.112748
2.769270,0,0.049636,0.000000,0.147821,0.050260,0.001081,0.149269,0.009183,0.109081,-0.114446
2.769270,1,0.049636,0.000000,0.147821,0.051326,-0.000777,0.149132,0.014001,-0.108777,-0.113954
2.769270,2,0.049636,0.000000,0.147821,0.051709,0.001130,0.150387,0.015173,0.109130,-0.114145
2.769270,3,0.049636,0.000000,0.147821,0.050602,-0.001482,0.150620,0.012960,-0.109482,-0.112686
2.772417,0,0.049645,0.000000,0.147880,0.050272,0.001077,0.149332,0.009195,0.109077,-0.114384
2.772417,1,0.049645,0.000000,0.147880,0.051334,-0.000777,0.149205,0.014009,-0.108777,-0.113881
2.772417,2,0.049645,0.000000,0.147880,0.051721,0.001130,0.150447,0.015186,0.109130,-0.114085
2.772417,3,0.049645,0.000000,0.147880,0.050610,-0.001485,0.150675,0.012968,-0.109485,-0.112630
2.775244,0,0.049654,0.000000,0.147932,0.050287,0.001083,0.149394,0.009209,0.109083,-0.114321
2.775244,1,0.049654,0.000000,0.147932,0.051339,-0.000769,0.149254,0.014014,-0.108769,-0.113832
2.775244,2,0.049654,0.000000,0.147932,0.051730,0.001129,0.150506,0.015195,0.109129,-0.114025
2.775244,3,0.049654,0.000000,0.147932,0.050619,-0.001484,0.150731,0.012977,-0.109484,-0.112574
2.778129,0,0.049663,0.000000,0.147985,0.050290,0.001079,0.149446,0.009213,0.109079,-0.114270
2.778129,1,0.049663,0.000000,0.147985,0.051345,-0.000765,0.149317,0.014020,-0.108765,-0.113769
2.778129,2,0.049663,0.000000,0.147985,0.051745,0.001132,0.150567,0.015209,0.109132,-0.113965
2.778129,3,0.049663,0.000000,0.147985,0.050626,-0.001483,0.150773,0.012983,-0.109483,-0.112532
2.780885,0,0.049671,0.000000,0.148034,0.050296,0.001075,0.149494,0.009219,0.109075,-0.114221
2.780885,1,0.049671,0.000000,0.148034,0.051352,-0.000768,0.149383,0.014028,-0.108768,-0.113703
2.780885,2,0.049671,0.000000,0.148034,0.051756,0.001131,0.150630,0.015220,0.109131,-0.113902
2.780885,3,0.049671,0.000000,0.148034,0.050630,-0.001486,0.150821,0.012988,-0.109486,-0.112484
2.783708,0,0.049680,0.000000,0.148084,0.050312,0.001075,0.149547,0.009235,0.109075,-0.114169
2.783708,1,0.049680,0.000000,0.148084,0.051360,-0.000768,0.149446,0.014035,-0.108768,-0.113640
2.783708,2,0.049680,0.000000,0.148084,0.051762,0.001127,0.150679,0.015226,0.109127,-0.113853
2.783708,3,0.049680,0.000000,0.148084,0.050640,-0.001482,0.150860,0.012998,-0.109482,-0.112445
2.786543,0,0.049688,0.000000,0.148134,0.050324,0.001078,0.149609,0.009247,0.109078,-0.114106
2.786543,1,0.049688,0.000000,0.148134,0.051368,-0.000768,0.149508,0.014043,-0.108768,-0.113578
2.786543,2,0.049688,0.000000,0.148134,0.051775,0.001127,0.150739,0.015239,0.109127,-0.113793
2.786543,3,0.049688,0.000000,0.148134,0.050638,-0.001485,0.150908,0.012996,-0.109485,-0.112397
2.789503,0,0.049697,0.000000,0.148185,0.050333,0.001081,0.149664,0.009256,0.109081,-0.114051
2.789503,1,0.049697,0.000000,0.148185,0.051373,-0.000764,0.149571,0.014049,-0.108764,-0.113515
2.789503,2,0.049697,0.000000,0.148185,0.051778,0.001126,0.150791,0.015242,0.109126,-0.113741
2.789503,3,0.049697,0.000000,0.148185,0.050647,-0.001488,0.150950,0.013005,-0.109488,-0.112355
2.792416,0,0.049705,0.000000,0.148235,0.050341,0.001077,0.149716,0.009263,0.109077,-0.113999
2.792416,1,0.049705,0.000000,0.148235,0.051379,-0.000763,0.149637,0.014054,-0.108763,-0.113449
2.792416,2,0.049705,0.000000,0.148235,0.051791,0.001126,0.150844,0.015255,0.109126,-0.113687
2.792416,3,0.049705,0.000000,0.148235,0.050659,-0.001487,0.150996,0.013016,-0.109487,-0.112309
2.795191,0,0.049713,0.000000,0.148282,0.050346,0.001076,0.149768,0.009269,0.109076,-0.113947
2.795191,1,0.049713,0.000000,0.148282,0.051387,-0.000763,0.149700,0.014062,-0.108763,-0.113386
2.795191,2,0.049713,0.000000,0.148282,0.051801,0.001125,0.150897,0.015265,0.109125,-0.113634
2.795191,3,0.049713,0.000000,0.148282,0.050661,-0.001494,0.151034,0.013019,-0.109494,-0.112271
2.798027,0,0.049721,0.000000,0.148329,0.050355,0.001076,0.149820,0.009278,0.109076,-0.113895
2.798027,1,0.049721,0.000000,0.148329,0.051388,-0.000762,0.149755,0.014063,-0.108762,-0.113331
2.798027,2,0.049721,0.000000,0.148329,0.051804,0.001128,0.150952,0.015268,0.109128,-0.113579
